"","unid","cft_score"
"26338",66408,6
"26339",66408,6
"26340",36963,5
"26341",23838,8
"26342",23838,8
"26343",23838,8
"26344",64983,7
"26345",64983,7
"26346",40659,7
"26347",63142,5
"26348",712,5
"26349",1797,3
"26350",1797,3
"26351",1797,3
"26352",77406,7
"26353",87064,5
"26354",34365,3
"26355",97499,5
"26356",97499,5
"26357",97499,5
"26358",97499,5
"26359",97499,5
"26360",46541,7
"26361",46541,7
"26362",78676,6
"26363",29547,5
"26364",34492,5
"26365",17972,7
"26366",34099,4
"26367",71380,4
"26368",50859,4
"26369",50859,4
"26370",50859,4
"26371",50859,4
"26372",39440,8
"26373",46071,7
"26374",25754,3
"26375",25754,3
"26376",17754,4
"26377",17754,4
"26378",17754,4
"26379",40310,7
"26380",40310,7
"26381",51861,5
"26382",51861,5
"26383",61295,3
"26384",31144,6
"26385",31144,6
"26386",31144,6
"26387",90565,6
"26388",90565,6
"26389",24949,6
"26390",32021,3
"26391",67806,4
"26392",67806,4
"26393",67806,4
"26394",49373,9
"26395",49373,9
"26396",49373,9
"26397",49373,9
"26398",49373,9
"26399",49373,9
"26400",10122,7
"26401",10122,7
"26402",10122,7
"26403",10122,7
"26404",10122,7
"26405",10122,7
"26406",91231,7
"26407",60807,5
"26408",60807,5
"26409",60807,5
"26410",60807,5
"26411",21375,3
"26412",3901,7
"26413",3901,7
"26414",3901,7
"26415",8704,5
"26416",8704,5
"26417",8704,5
"26418",8704,5
"26419",40150,8
"26420",11484,3
"26421",50906,6
"26422",23428,6
"26423",23428,6
"26424",20820,6
"26425",20790,5
"26426",20790,5
"26427",99754,5
"26428",99754,5
"26429",99754,5
"26430",67912,7
"26431",67912,7
"26432",7011,4
"26433",39496,5
"26434",14616,5
"26435",14616,5
"26436",14616,5
"26437",14616,5
"26438",14616,5
"26439",14616,5
"26440",32120,3
"26441",22803,3
"26442",22803,3
"26443",5980,6
"26444",39065,2
"26445",39065,2
"26446",39065,2
"26447",57332,4
"26448",45688,8
"26449",55716,3
"26450",51261,2
"26451",5764,3
"26452",15041,4
"26453",84461,4
"26454",47983,7
"26455",47983,7
"26456",20173,6
"26457",20173,6
"26458",20173,6
"26459",72584,6
"26460",72584,6
"26461",89568,3
"26462",18185,6
"26463",75563,7
"26464",75563,7
"26465",75563,7
"26466",76227,9
"26467",25165,5
"26468",67521,9
"26469",67521,9
"26470",67521,9
"26471",15951,7
"26472",61795,7
"26473",55482,9
"26474",55482,9
"26475",55482,9
"26476",56714,9
"26477",74955,6
"26478",60879,5
"26479",78424,8
"26480",14395,6
"26481",14395,6
"26482",83032,10
"26483",95275,4
"26484",68296,6
"26485",68296,6
"26486",68296,6
"26487",19896,4
"26488",48027,8
"26489",22729,5
"26490",36115,6
"26491",36115,6
"26492",34346,6
"26493",28458,6
"26494",42415,4
"26495",42415,4
"26496",42415,4
"26497",33361,9
"26498",68936,7
"26499",68936,7
"26500",80296,6
"26501",80296,6
"26502",70562,5
"26503",70562,5
"26504",70562,5
"26505",70562,5
"26506",70562,5
"26507",69231,7
"26508",46869,5
"26509",46869,5
"26510",57076,8
"26511",54667,6
"26512",30722,7
"26513",30722,7
"26514",100617,7
"26515",2883,6
"26516",14034,2
"26517",14034,2
"26518",4104,6
"26519",4104,6
"26520",4104,6
"26521",29607,7
"26522",29607,7
"26523",10436,6
"26524",16857,4
"26525",16857,4
"26526",81983,3
"26527",81983,3
"26528",85411,8
"26529",28255,5
"26530",28255,5
"26531",28255,5
"26532",28255,5
"26533",42103,3
"26534",14683,7
"26535",14683,7
"26536",89624,6
"26537",54522,5
"26538",17745,5
"26539",22553,4
"26540",22553,4
"26541",43239,6
"26542",43239,6
"26543",43239,6
"26544",77230,4
"26545",55620,4
"26546",99605,5
"26547",99605,5
"26548",99605,5
"26549",53255,6
"26550",33363,4
"26551",33363,4
"26552",33363,4
"26553",33363,4
"26554",59573,6
"26555",59573,6
"26556",59573,6
"26557",17052,7
"26558",17052,7
"26559",11193,5
"26560",11193,5
"26561",71765,3
"26562",7979,4
"26563",7979,4
"26564",89450,3
"26565",43445,10
"26566",43445,10
"26567",29242,4
"26568",29242,4
"26569",49831,6
"26570",20222,6
"26571",20222,6
"26572",20222,6
"26573",20222,6
"26574",20222,6
"26575",65139,6
"26576",82002,7
"26577",43439,4
"26578",58971,3
"26579",58971,3
"26580",61860,6
"26581",53919,6
"26582",53919,6
"26583",37479,3
"26584",49101,2
"26585",47891,6
"26586",8754,5
"26587",96201,5
"26588",26529,4
"26589",26529,4
"26590",26529,4
"26591",50186,7
"26592",71940,5
"26593",71940,5
"26594",29506,5
"26595",34072,4
"26596",23450,7
"26597",20102,3
"26598",8231,4
"26599",8231,4
"26600",8231,4
"26601",8231,4
"26602",8231,4
"26603",12390,4
"26604",37757,7
"26605",62275,4
"26606",62275,4
"26607",62275,4
"26608",62275,4
"26609",9527,5
"26610",50875,7
"26611",50875,7
"26612",68509,9
"26613",52064,9
"26614",77300,2
"26615",55729,6
"26616",55729,6
"26617",5821,7
"26618",5821,7
"26619",5821,7
"26620",87913,7
"26621",40354,5
"26622",83818,8
"26623",83818,8
"26624",51632,5
"26625",51632,5
"26626",87209,6
"26627",73579,6
"26628",73579,6
"26629",73579,6
"26630",73579,6
"26631",73579,6
"26632",73579,6
"26633",60806,5
"26634",70473,5
"26635",70473,5
"26636",30166,6
"26637",30166,6
"26638",48983,7
"26639",48983,7
"26640",60563,7
"26641",60563,7
"26642",45878,5
"26643",45878,5
"26644",15920,7
"26645",15920,7
"26646",15920,7
"26647",15920,7
"26648",44199,6
"26649",34479,3
"26650",921,5
"26651",93640,5
"26652",55399,4
"26653",55399,4
"26654",56026,7
"26655",56026,7
"26656",56026,7
"26657",7523,5
"26658",7523,5
"26659",50633,6
"26660",50633,6
"26661",50633,6
"26662",50633,6
"26663",98041,5
"26664",29040,4
"26665",35952,6
"26666",85953,4
"26667",85953,4
"26668",85953,4
"26669",86667,6
"26670",19416,6
"26671",19416,6
"26672",18235,6
"26673",60112,5
"26674",36943,5
"26675",57203,5
"26676",57203,5
"26677",101004,6
"26678",66022,7
"26679",42381,6
"26680",81918,8
"26681",81918,8
"26682",81918,8
"26683",74529,7
"26684",13938,7
"26685",90277,7
"26686",4014,7
"26687",33734,3
"26688",94009,5
"26689",94009,5
"26690",94009,5
"26691",87567,7
"26692",36396,8
"26693",14144,7
"26694",14144,7
"26695",5738,5
"26696",5738,5
"26697",5738,5
"26698",25582,9
"26699",25582,9
"26700",20962,5
"26701",20962,5
"26702",67663,8
"26703",67663,8
"26704",67663,8
"26705",42718,4
"26706",34292,10
"26707",27271,2
"26708",7770,5
"26709",7770,5
"26710",7770,5
"26711",7770,5
"26712",7770,5
"26713",52027,8
"26714",52027,8
"26715",46734,9
"26716",9900,5
"26717",13690,3
"26718",9770,3
"26719",9770,3
"26720",9770,3
"26721",12248,6
"26722",12248,6
"26723",12248,6
"26724",74837,5
"26725",74837,5
"26726",74837,5
"26727",14241,4
"26728",14241,4
"26729",13659,4
"26730",74362,3
"26731",74362,3
"26732",61169,8
"26733",12205,5
"26734",12205,5
"26735",85943,6
"26736",18358,6
"26737",49796,7
"26738",49796,7
"26739",49796,7
"26740",49796,7
"26741",49796,7
"26742",49796,7
"26743",47685,5
"26744",16097,9
"26745",57289,7
"26746",57289,7
"26747",12782,4
"26748",91249,8
"26749",91249,8
"26750",44482,7
"26751",44482,7
"26752",44482,7
"26753",44482,7
"26754",10275,7
"26755",10275,7
"26756",61363,8
"26757",30887,1
"26758",30887,1
"26759",30887,1
"26760",87993,7
"26761",43235,3
"26762",37922,3
"26763",70386,6
"26764",80017,6
"26765",80017,6
"26766",73920,5
"26767",16405,7
"26768",16405,7
"26769",25068,5
"26770",25068,5
"26771",25068,5
"26772",26418,1
"26773",7621,8
"26774",19725,5
"26775",23457,4
"26776",20866,6
"26777",29197,10
"26778",54561,6
"26779",78385,4
"26780",78385,4
"26781",359,4
"26782",359,4
"26783",7367,7
"26784",7367,7
"26785",7367,7
"26786",91519,7
"26787",67055,6
"26788",79821,7
"26789",74716,9
"26790",84978,7
"26791",66793,5
"26792",44925,7
"26793",8485,3
"26794",35043,7
"26795",99664,7
"26796",60547,6
"26797",51582,6
"26798",51582,6
"26799",76278,10
"26800",787,2
"26801",59697,7
"26802",45243,7
"26803",73409,9
"26804",76538,5
"26805",76538,5
"26806",33849,6
"26807",33849,6
"26808",73939,7
"26809",73939,7
"26810",73939,7
"26811",73939,7
"26812",73939,7
"26813",11269,3
"26814",70183,4
"26815",74290,6
"26816",58427,6
"26817",58427,6
"26818",58427,6
"26819",58427,6
"26820",58427,6
"26821",65041,3
"26822",48481,7
"26823",48481,7
"26824",48481,7
"26825",43568,4
"26826",43568,4
"26827",43568,4
"26828",35410,7
"26829",85815,4
"26830",82085,8
"26831",82085,8
"26832",82085,8
"26833",36136,5
"26834",36136,5
"26835",36136,5
"26836",36136,5
"26837",36136,5
"26838",42712,6
"26839",99915,8
"26840",35102,6
"26841",35102,6
"26842",61255,6
"26843",61255,6
"26844",96512,6
"26845",25363,3
"26846",62287,5
"26847",35036,4
"26848",35036,4
"26849",35036,4
"26850",35036,4
"26851",56813,6
"26852",14289,7
"26853",14289,7
"26854",27169,9
"26855",24162,8
"26856",5942,5
"26857",5942,5
"26858",89244,8
"26859",74894,6
"26860",75215,6
"26861",26268,7
"26862",8230,3
"26863",8230,3
"26864",52007,6
"26865",12074,7
"26866",58343,4
"26867",58318,3
"26868",58318,3
"26869",58318,3
"26870",20666,7
"26871",92285,7
"26872",92285,7
"26873",79206,6
"26874",53854,9
"26875",47369,6
"26876",47369,6
"26877",29651,10
"26878",29651,10
"26879",29651,10
"26880",47577,7
"26881",93491,5
"26882",70380,7
"26883",70380,7
"26884",19691,6
"26885",47186,5
"26886",47186,5
"26887",47186,5
"26888",4006,4
"26889",5402,6
"26890",5402,6
"26891",5402,6
"26892",59822,6
"26893",59822,6
"26894",59822,6
"26895",32223,6
"26896",32223,6
"26897",32223,6
"26898",90883,4
"26899",57552,7
"26900",60341,5
"26901",60341,5
"26902",60341,5
"26903",60341,5
"26904",22044,4
"26905",99724,9
"26906",99724,9
"26907",16119,6
"26908",67791,9
"26909",97313,7
"26910",97313,7
"26911",97313,7
"26912",71230,8
"26913",71230,8
"26914",46154,5
"26915",46154,5
"26916",89230,7
"26917",58161,4
"26918",58161,4
"26919",31641,4
"26920",31641,4
"26921",15107,3
"26922",27421,3
"26923",1111,5
"26924",62976,4
"26925",68783,6
"26926",68783,6
"26927",68783,6
"26928",36023,7
"26929",19241,3
"26930",19241,3
"26931",11381,8
"26932",28300,3
"26933",46462,5
"26934",46462,5
"26935",64209,4
"26936",36551,6
"26937",73575,6
"26938",67281,4
"26939",67281,4
"26940",43944,6
"26941",43944,6
"26942",43944,6
"26943",43944,6
"26944",64673,6
"26945",11304,10
"26946",57921,8
"26947",32712,6
"26948",32712,6
"26949",54465,3
"26950",21753,5
"26951",14889,3
"26952",10312,2
"26953",10312,2
"26954",10312,2
"26955",78555,5
"26956",58958,7
"26957",58958,7
"26958",58958,7
"26959",58958,7
"26960",97748,3
"26961",35277,8
"26962",71206,8
"26963",71206,8
"26964",92202,8
"26965",63930,5
"26966",63930,5
"26967",63930,5
"26968",63930,5
"26969",63930,5
"26970",36907,4
"26971",5041,2
"26972",5041,2
"26973",5041,2
"26974",89540,6
"26975",89540,6
"26976",69359,3
"26977",83072,6
"26978",89033,3
"26979",89033,3
"26980",53374,5
"26981",85720,6
"26982",85720,6
"26983",61616,4
"26984",25614,2
"26985",5993,6
"26986",5993,6
"26987",44407,9
"26988",44407,9
"26989",72833,4
"26990",72833,4
"26991",92640,6
"26992",71674,6
"26993",6687,5
"26994",6687,5
"26995",10124,6
"26996",10124,6
"26997",10124,6
"26998",89112,3
"26999",89112,3
"27000",89112,3
"27001",41940,7
"27002",41940,7
"27003",41940,7
"27004",41940,7
"27005",41940,7
"27006",33755,8
"27007",33755,8
"27008",33755,8
"27009",33755,8
"27010",33755,8
"27011",50362,8
"27012",27419,4
"27013",91378,3
"27014",26879,4
"27015",26879,4
"27016",8098,3
"27017",8098,3
"27018",41542,6
"27019",41542,6
"27020",14588,5
"27021",9639,1
"27022",9639,1
"27023",9639,1
"27024",74777,5
"27025",74777,5
"27026",74777,5
"27027",16578,8
"27028",49165,5
"27029",17126,6
"27030",17126,6
"27031",28219,5
"27032",101024,6
"27033",89347,6
"27034",89347,6
"27035",2505,6
"27036",85596,1
"27037",16093,4
"27038",50686,6
"27039",50686,6
"27040",10177,6
"27041",10177,6
"27042",67482,6
"27043",61628,6
"27044",61628,6
"27045",61628,6
"27046",61628,6
"27047",61628,6
"27048",17059,10
"27049",17059,10
"27050",17059,10
"27051",8525,6
"27052",29345,4
"27053",16378,5
"27054",39874,4
"27055",39874,4
"27056",39874,4
"27057",97549,4
"27058",88988,4
"27059",10774,7
"27060",10774,7
"27061",78554,4
"27062",40737,5
"27063",88937,5
"27064",63905,7
"27065",63905,7
"27066",58109,3
"27067",58109,3
"27068",7749,4
"27069",7749,4
"27070",7749,4
"27071",30164,8
"27072",30164,8
"27073",46217,4
"27074",46217,4
"27075",25212,7
"27076",63076,6
"27077",63076,6
"27078",63076,6
"27079",63076,6
"27080",102141,6
"27081",102141,6
"27082",3596,8
"27083",3596,8
"27084",62154,7
"27085",90365,7
"27086",79341,2
"27087",79341,2
"27088",25551,9
"27089",25551,9
"27090",51077,5
"27091",51077,5
"27092",57957,1
"27093",57957,1
"27094",57957,1
"27095",57957,1
"27096",11859,4
"27097",40492,6
"27098",40492,6
"27099",29205,6
"27100",68203,7
"27101",94377,6
"27102",94377,6
"27103",13604,7
"27104",47920,8
"27105",83988,7
"27106",91584,4
"27107",91584,4
"27108",91584,4
"27109",6507,5
"27110",6507,5
"27111",6507,5
"27112",6507,5
"27113",6507,5
"27114",51768,3
"27115",51768,3
"27116",51768,3
"27117",51768,3
"27118",59995,6
"27119",59995,6
"27120",59995,6
"27121",59995,6
"27122",61549,7
"27123",61549,7
"27124",61549,7
"27125",2107,6
"27126",2107,6
"27127",51219,6
"27128",88056,4
"27129",92767,5
"27130",68943,6
"27131",27670,5
"27132",27670,5
"27133",68660,3
"27134",91355,5
"27135",91355,5
"27136",16544,5
"27137",16544,5
"27138",64352,10
"27139",64352,10
"27140",64352,10
"27141",64352,10
"27142",79084,2
"27143",79084,2
"27144",99844,8
"27145",99844,8
"27146",99844,8
"27147",69548,5
"27148",66237,7
"27149",66237,7
"27150",66339,8
"27151",69735,9
"27152",69735,9
"27153",52165,4
"27154",58197,4
"27155",37097,3
"27156",37097,3
"27157",10936,6
"27158",27437,2
"27159",32127,10
"27160",26848,3
"27161",26848,3
"27162",26848,3
"27163",26848,3
"27164",69249,5
"27165",51333,5
"27166",51333,5
"27167",41449,3
"27168",66142,3
"27169",23472,5
"27170",23472,5
"27171",92318,5
"27172",92318,5
"27173",9229,6
"27174",75870,3
"27175",75870,3
"27176",83703,7
"27177",83703,7
"27178",83703,7
"27179",10655,5
"27180",21980,5
"27181",4784,6
"27182",4784,6
"27183",4784,6
"27184",4784,6
"27185",4784,6
"27186",4784,6
"27187",90237,7
"27188",53744,7
"27189",53744,7
"27190",99919,5
"27191",57906,5
"27192",57906,5
"27193",78808,4
"27194",78505,8
"27195",10076,3
"27196",7756,4
"27197",7756,4
"27198",7756,4
"27199",7756,4
"27200",7756,4
"27201",6912,5
"27202",68434,4
"27203",68434,4
"27204",68434,4
"27205",8706,6
"27206",61794,3
"27207",31969,3
"27208",31969,3
"27209",81117,6
"27210",49233,4
"27211",99410,7
"27212",8761,10
"27213",67701,6
"27214",55001,6
"27215",34082,3
"27216",34082,3
"27217",34082,3
"27218",34082,3
"27219",86751,2
"27220",27413,5
"27221",27413,5
"27222",21373,8
"27223",79485,6
"27224",10427,5
"27225",10427,5
"27226",20545,5
"27227",60686,7
"27228",50145,2
"27229",51643,7
"27230",100815,9
"27231",100815,9
"27232",39110,3
"27233",37323,6
"27234",37323,6
"27235",7893,6
"27236",7893,6
"27237",46742,6
"27238",46742,6
"27239",46742,6
"27240",98804,4
"27241",98804,4
"27242",77338,7
"27243",36999,9
"27244",36999,9
"27245",51145,4
"27246",47008,5
"27247",47008,5
"27248",47008,5
"27249",94710,8
"27250",40668,9
"27251",40668,9
"27252",40668,9
"27253",40668,9
"27254",40668,9
"27255",70261,3
"27256",70261,3
"27257",100114,5
"27258",66898,7
"27259",83782,8
"27260",83782,8
"27261",35232,5
"27262",49153,6
"27263",85014,8
"27264",85014,8
"27265",20172,5
"27266",20172,5
"27267",20172,5
"27268",2395,5
"27269",81202,3
"27270",81202,3
"27271",81755,5
"27272",81755,5
"27273",81755,5
"27274",81755,5
"27275",78253,9
"27276",48187,6
"27277",48187,6
"27278",18474,3
"27279",39859,9
"27280",12539,7
"27281",25849,5
"27282",25849,5
"27283",32895,7
"27284",100428,3
"27285",51742,8
"27286",27221,4
"27287",27221,4
"27288",64415,4
"27289",64415,4
"27290",64415,4
"27291",43223,3
"27292",43223,3
"27293",43223,3
"27294",41451,3
"27295",43521,8
"27296",43521,8
"27297",59275,6
"27298",59640,3
"27299",66590,7
"27300",66590,7
"27301",59965,6
"27302",9737,10
"27303",75014,8
"27304",64197,4
"27305",64197,4
"27306",70886,7
"27307",56116,7
"27308",56116,7
"27309",56116,7
"27310",56116,7
"27311",56215,9
"27312",44978,6
"27313",44978,6
"27314",10974,3
"27315",16872,6
"27316",17495,6
"27317",66168,6
"27318",43736,5
"27319",43736,5
"27320",43736,5
"27321",59404,4
"27322",39469,6
"27323",39469,6
"27324",50964,4
"27325",50964,4
"27326",73590,5
"27327",65559,6
"27328",65559,6
"27329",56476,9
"27330",83213,6
"27331",83213,6
"27332",22807,6
"27333",22807,6
"27334",73474,8
"27335",63746,4
"27336",100136,6
"27337",85361,4
"27338",17755,6
"27339",17755,6
"27340",17755,6
"27341",47218,5
"27342",47218,5
"27343",47218,5
"27344",47218,5
"27345",25616,3
"27346",25616,3
"27347",25616,3
"27348",46412,6
"27349",46412,6
"27350",46412,6
"27351",46412,6
"27352",46412,6
"27353",76051,5
"27354",76051,5
"27355",55554,3
"27356",3908,7
"27357",3908,7
"27358",22138,8
"27359",91451,2
"27360",11869,5
"27361",11869,5
"27362",11869,5
"27363",94252,3
"27364",48367,6
"27365",48367,6
"27366",34220,6
"27367",34220,6
"27368",34220,6
"27369",34220,6
"27370",34220,6
"27371",48647,3
"27372",32988,5
"27373",71679,8
"27374",46767,6
"27375",99205,5
"27376",99205,5
"27377",50885,6
"27378",10687,6
"27379",10687,6
"27380",10687,6
"27381",76775,7
"27382",42039,7
"27383",42039,7
"27384",18891,6
"27385",43317,5
"27386",75120,8
"27387",75120,8
"27388",75120,8
"27389",75120,8
"27390",75120,8
"27391",75120,8
"27392",38198,6
"27393",47372,4
"27394",34149,7
"27395",83514,3
"27396",17776,4
"27397",39463,9
"27398",59344,4
"27399",59344,4
"27400",59344,4
"27401",59344,4
"27402",59344,4
"27403",59344,4
"27404",59344,4
"27405",64196,7
"27406",64196,7
"27407",92791,6
"27408",86739,7
"27409",97997,9
"27410",97997,9
"27411",22287,3
"27412",22287,3
"27413",22287,3
"27414",22287,3
"27415",86750,6
"27416",86750,6
"27417",12179,4
"27418",14986,6
"27419",89367,8
"27420",39462,3
"27421",100415,4
"27422",24138,6
"27423",98387,8
"27424",24776,3
"27425",74811,3
"27426",74811,3
"27427",18995,6
"27428",78850,2
"27429",40649,7
"27430",40649,7
"27431",72883,7
"27432",56409,4
"27433",56409,4
"27434",56409,4
"27435",39323,2
"27436",17534,2
"27437",76616,3
"27438",20959,7
"27439",20959,7
"27440",20959,7
"27441",80599,5
"27442",80599,5
"27443",80599,5
"27444",80599,5
"27445",84210,6
"27446",100411,8
"27447",42878,6
"27448",42878,6
"27449",93738,10
"27450",35247,5
"27451",9002,4
"27452",55636,5
"27453",55636,5
"27454",28519,7
"27455",55026,3
"27456",55026,3
"27457",75251,7
"27458",94871,2
"27459",94871,2
"27460",67257,5
"27461",67257,5
"27462",67257,5
"27463",34089,3
"27464",7339,3
"27465",7339,3
"27466",21427,5
"27467",89051,3
"27468",89051,3
"27469",89051,3
"27470",89051,3
"27471",89051,3
"27472",89051,3
"27473",89051,3
"27474",77126,4
"27475",77126,4
"27476",57679,4
"27477",72755,8
"27478",72755,8
"27479",38673,7
"27480",38673,7
"27481",38673,7
"27482",13545,2
"27483",85652,5
"27484",17445,6
"27485",17445,6
"27486",75959,6
"27487",75959,6
"27488",75959,6
"27489",36456,2
"27490",36456,2
"27491",36456,2
"27492",37953,7
"27493",37953,7
"27494",3316,6
"27495",43906,6
"27496",43906,6
"27497",73770,7
"27498",73770,7
"27499",73770,7
"27500",88642,6
"27501",34155,5
"27502",34155,5
"27503",73000,7
"27504",52284,7
"27505",68452,6
"27506",1050,6
"27507",1050,6
"27508",1050,6
"27509",32339,6
"27510",32339,6
"27511",32339,6
"27512",59595,7
"27513",59595,7
"27514",35483,4
"27515",36844,4
"27516",36844,4
"27517",30110,6
"27518",9629,6
"27519",9629,6
"27520",92369,8
"27521",92369,8
"27522",34813,6
"27523",47058,5
"27524",47058,5
"27525",78274,5
"27526",78274,5
"27527",47078,5
"27528",46049,3
"27529",80165,8
"27530",5967,7
"27531",47677,5
"27532",47677,5
"27533",47677,5
"27534",63080,2
"27535",63080,2
"27536",93899,7
"27537",29667,4
"27538",74852,7
"27539",74852,7
"27540",46778,7
"27541",34955,6
"27542",11105,8
"27543",23493,6
"27544",55046,5
"27545",60419,10
"27546",46086,1
"27547",46086,1
"27548",1253,3
"27549",1253,3
"27550",1253,3
"27551",1412,5
"27552",1412,5
"27553",27103,6
"27554",75816,4
"27555",82538,3
"27556",52269,7
"27557",27145,9
"27558",84840,5
"27559",84840,5
"27560",84840,5
"27561",55299,6
"27562",62946,5
"27563",62946,5
"27564",18389,6
"27565",18389,6
"27566",23960,5
"27567",23960,5
"27568",23960,5
"27569",55258,3
"27570",55258,3
"27571",55258,3
"27572",55258,3
"27573",55258,3
"27574",25636,1
"27575",24880,10
"27576",24880,10
"27577",24880,10
"27578",24880,10
"27579",24880,10
"27580",94197,6
"27581",94197,6
"27582",94255,5
"27583",84792,8
"27584",77851,6
"27585",77851,6
"27586",77851,6
"27587",77851,6
"27588",77851,6
"27589",102326,7
"27590",100150,7
"27591",79379,5
"27592",29471,4
"27593",29471,4
"27594",4377,7
"27595",4377,7
"27596",4377,7
"27597",901,4
"27598",40093,5
"27599",43205,4
"27600",43205,4
"27601",98862,6
"27602",22622,8
"27603",22622,8
"27604",46916,6
"27605",46916,6
"27606",66403,6
"27607",66403,6
