"","unid","com_score"
"17414",27465,5
"17415",8580,7
"17416",8580,7
"17417",14595,4
"17418",14595,4
"17419",14595,4
"17420",89386,8
"17421",89386,8
"17422",89386,8
"17423",89386,8
"17424",89386,8
"17425",52844,5
"17426",25491,9
"17427",28241,4
"17428",28241,4
"17429",76200,7
"17430",76200,7
"17431",57237,8
"17432",57237,8
"17433",57237,8
"17434",57237,8
"17435",8710,5
"17436",87232,5
"17437",87232,5
"17438",87232,5
"17439",87232,5
"17440",87232,5
"17441",44061,5
"17442",23059,4
"17443",23059,4
"17444",45486,4
"17445",26225,5
"17446",26225,5
"17447",15941,3
"17448",70798,5
"17449",58400,6
"17450",58400,6
"17451",58400,6
"17452",58400,6
"17453",58400,6
"17454",58400,6
"17455",93655,5
"17456",61412,5
"17457",73143,5
"17458",73143,5
"17459",73143,5
"17460",73143,5
"17461",56435,6
"17462",80858,4
"17463",96264,6
"17464",70871,4
"17465",56162,6
"17466",56162,6
"17467",8707,7
"17468",75803,5
"17469",90941,5
"17470",90941,5
"17471",90941,5
"17472",33331,7
"17473",33331,7
"17474",47248,6
"17475",9725,6
"17476",9725,6
"17477",99444,7
"17478",71343,6
"17479",8463,3
"17480",8463,3
"17481",8463,3
"17482",8463,3
"17483",52819,5
"17484",68539,4
"17485",68539,4
"17486",68539,4
"17487",72078,6
"17488",68925,7
"17489",68925,7
"17490",68925,7
"17491",36575,5
"17492",18956,5
"17493",18956,5
"17494",18956,5
"17495",18956,5
"17496",18956,5
"17497",18956,5
"17498",6285,4
"17499",6285,4
"17500",42140,4
"17501",26411,5
"17502",2367,4
"17503",2367,4
"17504",25204,5
"17505",90284,5
"17506",90284,5
"17507",35804,6
"17508",35028,6
"17509",35028,6
"17510",45828,5
"17511",45828,5
"17512",16871,7
"17513",16871,7
"17514",18292,5
"17515",18292,5
"17516",90787,8
"17517",90787,8
"17518",90787,8
"17519",90787,8
"17520",26066,6
"17521",26066,6
"17522",26066,6
"17523",26066,6
"17524",80706,4
"17525",80706,4
"17526",37662,6
"17527",89998,5
"17528",87715,7
"17529",67671,5
"17530",18062,7
"17531",55022,5
"17532",35452,6
"17533",35452,6
"17534",35452,6
"17535",93241,8
"17536",93241,8
"17537",12809,6
"17538",40966,7
"17539",78351,6
"17540",31538,5
"17541",22690,7
"17542",22690,7
"17543",22690,7
"17544",67628,5
"17545",67628,5
"17546",67628,5
"17547",11053,6
"17548",11053,6
"17549",63216,3
"17550",63216,3
"17551",57540,7
"17552",83292,5
"17553",81792,4
"17554",81792,4
"17555",52013,4
"17556",52013,4
"17557",52013,4
"17558",52013,4
"17559",52013,4
"17560",52013,4
"17561",52013,4
"17562",40324,6
"17563",40324,6
"17564",97063,5
"17565",15611,6
"17566",15611,6
"17567",95617,4
"17568",45578,5
"17569",17093,3
"17570",61371,5
"17571",15768,4
"17572",73449,8
"17573",73449,8
"17574",80820,5
"17575",80820,5
"17576",80820,5
"17577",56021,6
"17578",99779,5
"17579",72938,7
"17580",35913,5
"17581",35913,5
"17582",35913,5
"17583",35913,5
"17584",45501,4
"17585",9823,5
"17586",36621,5
"17587",34709,5
"17588",34709,5
"17589",31941,5
"17590",77223,5
"17591",77223,5
"17592",77223,5
"17593",77223,5
"17594",73790,7
"17595",73790,7
"17596",41778,6
"17597",41778,6
"17598",41778,6
"17599",34319,8
"17600",19893,4
"17601",75665,4
"17602",21003,7
"17603",89705,7
"17604",44412,7
"17605",23628,3
"17606",50463,5
"17607",50463,5
"17608",50463,5
"17609",50463,5
"17610",50463,5
"17611",70855,8
"17612",70855,8
"17613",18889,6
"17614",35345,7
"17615",19598,6
"17616",19598,6
"17617",93627,7
"17618",34148,6
"17619",34148,6
"17620",34148,6
"17621",34148,6
"17622",59476,4
"17623",59476,4
"17624",94713,9
"17625",17265,4
"17626",29703,2
"17627",20723,5
"17628",20723,5
"17629",71883,6
"17630",71883,6
"17631",6995,4
"17632",82509,6
"17633",39096,6
"17634",39096,6
"17635",73819,5
"17636",62627,7
"17637",54322,6
"17638",54322,6
"17639",35167,6
"17640",82502,6
"17641",82502,6
"17642",82502,6
"17643",14307,6
"17644",14307,6
"17645",47494,5
"17646",37750,4
"17647",85947,8
"17648",85947,8
"17649",85947,8
"17650",85947,8
"17651",98586,8
"17652",98586,8
"17653",38987,6
"17654",23263,5
"17655",23263,5
"17656",35946,5
"17657",20086,5
"17658",20086,5
"17659",20086,5
"17660",35289,7
"17661",35289,7
"17662",35289,7
"17663",35289,7
"17664",32444,6
"17665",11905,5
"17666",11905,5
"17667",11905,5
"17668",68902,5
"17669",68902,5
"17670",68902,5
"17671",68902,5
"17672",68902,5
"17673",47084,6
"17674",78922,8
"17675",34566,5
"17676",34566,5
"17677",96506,5
"17678",61885,7
"17679",62265,8
"17680",62265,8
"17681",44195,5
"17682",44195,5
"17683",44195,5
"17684",44195,5
"17685",59066,7
"17686",59066,7
"17687",12049,5
"17688",94805,6
"17689",94805,6
"17690",94805,6
"17691",4941,3
"17692",4941,3
"17693",76701,5
"17694",76701,5
"17695",76184,5
"17696",76184,5
"17697",5750,2
"17698",93151,6
"17699",56977,8
"17700",38843,4
"17701",38843,4
"17702",38843,4
"17703",38843,4
"17704",63810,4
"17705",63810,4
"17706",71473,6
"17707",71473,6
"17708",71473,6
"17709",55943,7
"17710",55943,7
"17711",55943,7
"17712",55943,7
"17713",55943,7
"17714",81345,6
"17715",54698,7
"17716",54698,7
"17717",54698,7
"17718",54698,7
"17719",40773,6
"17720",53624,5
"17721",53624,5
"17722",53624,5
"17723",53624,5
"17724",53531,5
"17725",70278,5
"17726",86460,4
"17727",86460,4
"17728",86460,4
"17729",40119,5
"17730",24216,6
"17731",24216,6
"17732",24216,6
"17733",93475,6
"17734",9300,8
"17735",9300,8
"17736",9300,8
"17737",36988,6
"17738",36988,6
"17739",30585,4
"17740",38707,7
"17741",19871,7
"17742",19871,7
"17743",41336,4
"17744",87197,7
"17745",10681,6
"17746",10374,5
"17747",10374,5
"17748",21176,4
"17749",21176,4
"17750",21176,4
"17751",10852,8
"17752",54745,5
"17753",54745,5
"17754",54745,5
"17755",54745,5
"17756",10450,7
"17757",7384,7
"17758",7384,7
"17759",7384,7
"17760",14886,4
"17761",16275,5
"17762",29827,6
"17763",64717,7
"17764",64717,7
"17765",64717,7
"17766",39520,7
"17767",3922,5
"17768",62809,6
"17769",27274,6
"17770",16077,7
"17771",25178,7
"17772",56100,7
"17773",52083,4
"17774",95529,8
"17775",12134,5
"17776",33364,5
"17777",33364,5
"17778",33364,5
"17779",33364,5
"17780",38423,5
"17781",55242,5
"17782",64466,6
"17783",20992,4
"17784",64377,6
"17785",64377,6
"17786",64377,6
"17787",64377,6
"17788",64377,6
"17789",64377,6
"17790",17573,7
"17791",79370,5
"17792",90828,5
"17793",57182,5
"17794",45883,8
"17795",45883,8
"17796",14782,4
"17797",14782,4
"17798",14782,4
"17799",14782,4
"17800",14782,4
"17801",14782,4
"17802",57136,5
"17803",57136,5
"17804",57136,5
"17805",57136,5
"17806",57136,5
"17807",56937,2
"17808",76318,5
"17809",76318,5
"17810",76318,5
"17811",76318,5
"17812",19745,5
"17813",32087,5
"17814",32087,5
"17815",32087,5
"17816",32087,5
"17817",32087,5
"17818",45598,5
"17819",24578,3
"17820",64024,5
"17821",64024,5
"17822",72821,5
"17823",73557,5
"17824",82269,7
"17825",73169,5
"17826",81888,4
"17827",21265,5
"17828",31596,4
"17829",43392,4
"17830",58641,4
"17831",21210,5
"17832",60162,8
"17833",60162,8
"17834",60162,8
"17835",78714,7
"17836",87853,6
"17837",38836,6
"17838",37112,5
"17839",37112,5
"17840",5849,5
"17841",78043,5
"17842",19877,5
"17843",19877,5
"17844",2745,6
"17845",2745,6
"17846",49485,7
"17847",18707,5
"17848",18319,3
"17849",18319,3
"17850",18319,3
"17851",18319,3
"17852",48929,5
"17853",80751,7
"17854",80751,7
"17855",44563,8
"17856",44563,8
"17857",44563,8
"17858",28215,1
"17859",41752,3
"17860",41752,3
"17861",76218,8
"17862",84103,4
"17863",84103,4
"17864",76396,7
"17865",76396,7
"17866",76396,7
"17867",62122,4
"17868",26450,4
"17869",78122,5
"17870",78122,5
"17871",78122,5
"17872",45275,7
"17873",49040,5
"17874",49040,5
"17875",49040,5
"17876",49040,5
"17877",58293,7
"17878",13972,4
"17879",13972,4
"17880",13972,4
"17881",7630,5
"17882",67480,5
"17883",67480,5
"17884",29883,7
"17885",29883,7
"17886",25525,7
"17887",25525,7
"17888",25525,7
"17889",25525,7
"17890",25525,7
"17891",25525,7
"17892",64952,5
"17893",47851,5
"17894",47851,5
"17895",51264,8
"17896",64374,6
"17897",64374,6
"17898",64374,6
"17899",33876,7
"17900",60256,5
"17901",60256,5
"17902",50084,5
"17903",47994,6
"17904",47994,6
"17905",47994,6
"17906",95545,5
"17907",64994,5
"17908",64994,5
"17909",64994,5
"17910",64994,5
"17911",64994,5
"17912",50357,5
"17913",81087,5
"17914",81087,5
"17915",18302,6
"17916",11143,5
"17917",68530,2
"17918",72014,5
"17919",17173,6
"17920",76750,5
"17921",29104,5
"17922",29104,5
"17923",29104,5
"17924",29104,5
"17925",29104,5
"17926",64645,5
"17927",64645,5
"17928",64645,5
"17929",64645,5
"17930",64923,5
"17931",64923,5
"17932",60961,7
"17933",60961,7
"17934",60961,7
"17935",60961,7
"17936",60961,7
"17937",99942,5
"17938",99942,5
"17939",99942,5
"17940",88220,5
"17941",88220,5
"17942",24708,5
"17943",24708,5
"17944",39565,5
"17945",39565,5
"17946",38972,6
"17947",38972,6
"17948",74511,5
"17949",85445,5
"17950",5715,6
"17951",67233,5
"17952",95527,9
"17953",95527,9
"17954",58566,6
"17955",58566,6
"17956",58566,6
"17957",58566,6
"17958",58566,6
"17959",28080,7
"17960",28080,7
"17961",97542,6
"17962",97542,6
"17963",3442,5
"17964",22671,4
"17965",22671,4
"17966",22671,4
"17967",22671,4
"17968",23794,6
"17969",23794,6
"17970",64356,5
"17971",58364,5
"17972",93726,6
"17973",13913,3
"17974",13913,3
"17975",13913,3
"17976",13913,3
"17977",45215,5
"17978",36926,7
"17979",77924,6
"17980",77924,6
"17981",77924,6
"17982",77924,6
"17983",77924,6
"17984",31039,6
"17985",76742,4
"17986",30468,5
"17987",60602,6
"17988",32020,5
"17989",43861,7
"17990",43861,7
"17991",43861,7
"17992",43861,7
"17993",43861,7
"17994",47038,4
"17995",25714,2
"17996",25714,2
"17997",48236,5
"17998",18607,5
"17999",18607,5
"18000",18607,5
"18001",18607,5
"18002",457,3
"18003",91575,5
"18004",50164,8
"18005",15961,5
"18006",40732,3
"18007",40732,3
"18008",96001,6
"18009",97087,6
"18010",53976,6
"18011",96159,5
"18012",10347,6
"18013",10347,6
"18014",36536,6
"18015",36536,6
"18016",36536,6
"18017",24112,5
"18018",72532,5
"18019",72532,5
"18020",72532,5
"18021",72532,5
"18022",72532,5
"18023",29001,5
"18024",29001,5
"18025",29001,5
"18026",29001,5
"18027",44812,6
"18028",41951,2
"18029",41951,2
"18030",59579,3
"18031",94799,5
"18032",94799,5
"18033",53131,9
"18034",75687,8
"18035",14187,4
"18036",88576,7
"18037",88576,7
"18038",11203,5
"18039",11203,5
"18040",7098,5
"18041",7098,5
"18042",28796,5
"18043",36992,6
"18044",20917,6
"18045",20917,6
"18046",20917,6
"18047",20917,6
"18048",20917,6
"18049",67698,5
"18050",67698,5
"18051",67698,5
"18052",35525,7
"18053",102516,6
"18054",52135,6
"18055",28169,8
"18056",75694,7
"18057",84186,5
"18058",84186,5
"18059",63624,6
"18060",29414,6
"18061",29414,6
"18062",81165,5
"18063",81165,5
"18064",81165,5
"18065",81165,5
"18066",81165,5
"18067",27917,4
"18068",39115,5
"18069",39115,5
"18070",39115,5
"18071",39115,5
"18072",39115,5
"18073",43110,6
"18074",43110,6
"18075",90839,5
"18076",49551,5
"18077",28382,5
"18078",35996,6
"18079",35996,6
"18080",56777,6
"18081",11020,4
"18082",27865,5
"18083",81805,7
"18084",81805,7
"18085",56887,3
"18086",28030,5
"18087",26019,4
"18088",26019,4
"18089",26019,4
"18090",26019,4
"18091",26019,4
"18092",44612,6
"18093",44612,6
"18094",44612,6
"18095",92148,7
"18096",50505,2
"18097",50505,2
"18098",40114,6
"18099",40114,6
"18100",40114,6
"18101",40114,6
"18102",84422,6
"18103",71117,6
"18104",45571,4
"18105",45571,4
"18106",45571,4
"18107",45571,4
"18108",4600,4
"18109",82991,6
"18110",82991,6
"18111",82991,6
"18112",82991,6
"18113",82991,6
"18114",9150,5
"18115",91934,4
"18116",36190,2
"18117",30918,6
"18118",60754,5
"18119",40996,7
"18120",40996,7
"18121",37174,7
"18122",37174,7
"18123",29499,6
"18124",29499,6
"18125",29499,6
"18126",42849,7
"18127",40305,4
"18128",74000,7
"18129",83328,6
"18130",83328,6
"18131",95764,6
"18132",29331,5
"18133",57792,6
"18134",47109,3
"18135",47109,3
"18136",38145,7
"18137",43884,6
"18138",36271,6
"18139",36271,6
"18140",51091,4
"18141",27470,9
"18142",97840,5
"18143",30490,5
"18144",17528,5
"18145",5628,6
"18146",5628,6
"18147",58676,3
"18148",15639,8
"18149",74178,4
"18150",49864,5
"18151",71897,5
"18152",46930,6
"18153",60814,6
"18154",60814,6
"18155",14140,5
"18156",14140,5
"18157",14140,5
"18158",19145,4
"18159",4158,7
"18160",4158,7
"18161",4158,7
"18162",33222,5
"18163",71491,6
"18164",44697,4
"18165",44697,4
"18166",6649,6
"18167",51156,5
"18168",51156,5
"18169",51156,5
"18170",51156,5
"18171",51156,5
"18172",44005,8
"18173",69068,4
"18174",69068,4
"18175",47138,5
"18176",13478,7
"18177",13478,7
"18178",13478,7
"18179",13478,7
"18180",71062,6
"18181",71062,6
"18182",71062,6
"18183",71062,6
"18184",24182,3
"18185",56240,7
"18186",43040,5
"18187",43040,5
"18188",43040,5
"18189",77371,6
"18190",25040,5
"18191",25040,5
"18192",25040,5
"18193",25040,5
"18194",25040,5
"18195",48138,7
"18196",48138,7
"18197",64092,8
"18198",64092,8
"18199",64092,8
"18200",64092,8
"18201",64092,8
"18202",94016,5
"18203",94016,5
"18204",94016,5
"18205",94016,5
"18206",40768,4
"18207",40768,4
"18208",60130,4
"18209",60130,4
"18210",60130,4
"18211",32456,6
"18212",56344,5
"18213",22541,4
"18214",22541,4
"18215",22541,4
"18216",84660,8
"18217",4572,5
"18218",8773,6
"18219",8773,6
"18220",99253,7
"18221",92291,5
"18222",92291,5
"18223",24569,2
"18224",24569,2
"18225",46307,6
"18226",94943,8
"18227",50722,5
"18228",31237,4
"18229",75710,4
"18230",75710,4
"18231",16114,4
"18232",44143,5
"18233",88068,4
"18234",55004,8
"18235",55004,8
"18236",55004,8
"18237",12183,8
"18238",32571,8
"18239",32571,8
"18240",32571,8
"18241",32571,8
"18242",33956,4
"18243",14629,5
"18244",14629,5
"18245",14629,5
"18246",14629,5
"18247",14629,5
"18248",45675,6
"18249",45675,6
"18250",94657,7
"18251",46269,8
"18252",46269,8
"18253",31872,3
"18254",31872,3
"18255",31872,3
"18256",53336,4
"18257",57526,7
"18258",75684,6
"18259",31777,6
"18260",27098,5
"18261",27098,5
"18262",27098,5
"18263",80668,4
"18264",38587,5
"18265",38587,5
"18266",40116,7
"18267",31881,7
"18268",56647,5
"18269",66052,6
"18270",66052,6
"18271",66052,6
"18272",66052,6
"18273",92502,7
"18274",85876,6
"18275",47482,5
"18276",47482,5
"18277",8711,5
"18278",8711,5
"18279",8711,5
"18280",8711,5
"18281",8711,5
"18282",63144,8
"18283",63144,8
"18284",63144,8
"18285",25958,4
"18286",25958,4
"18287",25958,4
"18288",25958,4
"18289",79550,5
"18290",79550,5
"18291",79550,5
"18292",14384,6
"18293",30692,6
"18294",30692,6
"18295",49053,7
"18296",49053,7
"18297",49053,7
"18298",49053,7
"18299",4955,8
"18300",32064,5
"18301",32064,5
"18302",32064,5
"18303",32064,5
"18304",91774,9
"18305",91774,9
"18306",91774,9
"18307",91774,9
"18308",10638,4
"18309",9987,6
"18310",9987,6
"18311",72580,5
"18312",12331,4
"18313",12331,4
"18314",56891,8
"18315",58324,5
"18316",31160,4
"18317",31160,4
"18318",31160,4
"18319",63077,5
"18320",56686,4
"18321",56686,4
"18322",42343,6
"18323",57796,6
"18324",37247,6
"18325",37247,6
"18326",48104,4
"18327",87326,6
"18328",87326,6
"18329",87326,6
"18330",87326,6
"18331",24556,5
"18332",24556,5
"18333",24556,5
"18334",24556,5
"18335",83473,5
"18336",83473,5
"18337",83473,5
"18338",17120,5
"18339",47782,9
"18340",47782,9
"18341",51673,6
"18342",51673,6
"18343",72903,3
"18344",11151,3
"18345",11151,3
"18346",20587,6
"18347",5381,3
"18348",39185,7
"18349",39185,7
"18350",39185,7
"18351",47170,6
"18352",97610,5
"18353",97610,5
"18354",97610,5
"18355",38801,4
"18356",55887,5
"18357",55887,5
"18358",35435,7
"18359",35435,7
"18360",93496,8
"18361",93496,8
"18362",52719,6
"18363",52719,6
"18364",52719,6
"18365",55608,3
"18366",78770,4
"18367",78770,4
"18368",78770,4
"18369",78770,4
"18370",25021,9
"18371",27946,5
"18372",35984,6
"18373",35984,6
"18374",35984,6
"18375",35984,6
"18376",98277,7
"18377",98277,7
"18378",98277,7
"18379",2859,4
"18380",11395,6
"18381",11395,6
"18382",11395,6
"18383",11395,6
"18384",11395,6
"18385",11395,6
"18386",37755,6
"18387",56120,7
"18388",37039,5
"18389",6208,6
"18390",11692,9
"18391",11692,9
"18392",38183,8
"18393",81017,9
"18394",4012,6
"18395",7557,5
"18396",82053,5
"18397",82053,5
"18398",82053,5
"18399",101570,6
"18400",60508,7
"18401",60508,7
"18402",60508,7
"18403",60508,7
"18404",60508,7
"18405",60508,7
"18406",52681,5
"18407",52681,5
"18408",16728,8
"18409",16728,8
"18410",30043,2
"18411",52758,5
"18412",76619,3
"18413",35225,5
"18414",35225,5
"18415",35225,5
"18416",62825,5
"18417",31607,6
"18418",74573,4
"18419",74573,4
"18420",3985,6
"18421",51656,7
"18422",51656,7
"18423",51656,7
"18424",70458,6
"18425",70458,6
"18426",70458,6
"18427",15093,9
"18428",44878,4
"18429",44878,4
"18430",10880,5
"18431",56593,5
"18432",56593,5
"18433",56593,5
"18434",56593,5
"18435",56593,5
"18436",78815,5
"18437",73550,5
"18438",6933,5
"18439",7993,5
"18440",95544,7
"18441",95544,7
"18442",24886,6
"18443",18697,5
"18444",18697,5
"18445",18697,5
"18446",18697,5
"18447",22763,7
"18448",98601,4
"18449",98601,4
"18450",98601,4
"18451",98601,4
"18452",98601,4
"18453",98601,4
"18454",13999,6
"18455",37286,9
"18456",64967,7
"18457",64967,7
"18458",64967,7
"18459",41229,6
"18460",30315,5
"18461",30315,5
"18462",30315,5
"18463",89977,8
"18464",89977,8
"18465",94375,8
"18466",74378,3
"18467",81138,5
"18468",80200,7
"18469",43524,7
"18470",70706,8
"18471",75695,7
"18472",75695,7
"18473",83221,5
"18474",54618,5
"18475",34000,5
"18476",16883,4
"18477",27718,4
"18478",27718,4
"18479",27718,4
"18480",27718,4
"18481",48030,5
"18482",48030,5
"18483",66104,6
"18484",6911,4
"18485",25091,6
"18486",40972,7
"18487",40972,7
"18488",79593,5
"18489",79593,5
"18490",79593,5
"18491",38723,5
"18492",38723,5
"18493",38723,5
"18494",26469,5
"18495",26469,5
"18496",60668,6
"18497",36778,5
"18498",36778,5
"18499",36778,5
"18500",36778,5
"18501",36778,5
"18502",36778,5
"18503",3272,5
"18504",3272,5
"18505",66443,5
"18506",66443,5
"18507",25923,5
"18508",25923,5
"18509",60338,7
"18510",60338,7
"18511",60338,7
"18512",20494,5
"18513",96544,7
"18514",95959,7
"18515",95959,7
"18516",86868,7
"18517",15455,5
"18518",21246,6
"18519",21246,6
"18520",33439,6
"18521",33439,6
"18522",40769,3
"18523",40769,3
"18524",2748,5
"18525",2748,5
"18526",84529,6
"18527",66553,7
"18528",66553,7
"18529",66553,7
"18530",66553,7
"18531",74339,6
"18532",18746,5
"18533",60294,6
"18534",60294,6
"18535",60294,6
"18536",11240,8
"18537",11240,8
"18538",11240,8
"18539",11240,8
"18540",11240,8
"18541",11240,8
"18542",82506,5
"18543",37345,6
"18544",37345,6
"18545",37345,6
"18546",37345,6
"18547",87793,10
"18548",77777,5
"18549",88565,5
"18550",6330,6
"18551",43147,5
"18552",43147,5
"18553",43147,5
"18554",26681,5
"18555",94640,5
"18556",416,6
"18557",416,6
"18558",40976,5
"18559",40976,5
"18560",40976,5
"18561",40976,5
"18562",61585,9
"18563",61585,9
"18564",61585,9
"18565",12216,6
"18566",12216,6
"18567",30819,4
"18568",30819,4
"18569",83050,6
"18570",14390,7
"18571",5930,8
"18572",67831,3
"18573",37296,6
"18574",14421,6
"18575",99708,5
"18576",99708,5
"18577",99708,5
"18578",267,5
"18579",267,5
"18580",90664,5
"18581",90664,5
"18582",90664,5
"18583",83646,5
"18584",66990,4
"18585",66990,4
"18586",68753,3
"18587",68753,3
"18588",848,7
"18589",848,7
"18590",848,7
"18591",53423,5
"18592",53423,5
"18593",53423,5
"18594",53423,5
"18595",74712,5
"18596",74712,5
"18597",74712,5
"18598",74712,5
"18599",74712,5
"18600",74712,5
"18601",52471,5
"18602",34639,6
"18603",34639,6
"18604",91216,4
"18605",91216,4
"18606",91216,4
"18607",91216,4
"18608",91216,4
"18609",91216,4
"18610",91216,4
"18611",89532,5
"18612",89532,5
"18613",89532,5
"18614",89532,5
"18615",89532,5
"18616",89532,5
"18617",2798,6
"18618",51002,4
"18619",51002,4
"18620",35940,5
"18621",37241,4
"18622",42406,7
"18623",42406,7
"18624",55222,5
"18625",75980,5
"18626",75980,5
"18627",75980,5
"18628",75980,5
"18629",70271,7
"18630",70271,7
"18631",70271,7
"18632",88680,3
"18633",76513,8
"18634",76513,8
"18635",76513,8
"18636",95869,5
"18637",67425,6
"18638",67425,6
"18639",16722,5
"18640",7079,3
"18641",33441,6
"18642",57636,5
"18643",76088,4
"18644",52340,6
"18645",52340,6
"18646",69736,6
"18647",75074,6
"18648",76696,6
"18649",28731,4
"18650",28731,4
"18651",21421,5
"18652",21421,5
"18653",92288,7
"18654",92288,7
"18655",92288,7
"18656",92288,7
"18657",86805,2
"18658",22831,6
"18659",22831,6
"18660",22831,6
"18661",22831,6
"18662",78654,5
"18663",80210,8
"18664",37370,6
"18665",78381,4
"18666",78381,4
"18667",78381,4
"18668",1374,3
"18669",1374,3
"18670",85577,5
"18671",85577,5
"18672",47226,5
"18673",31694,4
"18674",99572,5
"18675",99572,5
"18676",99572,5
"18677",14853,6
"18678",54328,4
"18679",54328,4
"18680",17054,5
"18681",45032,5
"18682",23627,5
"18683",38994,5
