"","unid","grit_score"
"34252",27266,3
"34253",93254,4
"34254",93254,0
"34255",33929,7
"34256",80777,0
"34257",60583,0
"34258",72124,5
"34259",47700,0
"34260",97580,7
"34261",97580,5
"34262",97580,5
"34263",11999,9
"34264",57347,0
"34265",57347,3
"34266",58408,5
"34267",29533,7
"34268",43589,7
"34269",97471,8
"34270",68254,7
"34271",68254,2
"34272",68254,9
"34273",68254,5
"34274",68254,7
"34275",25676,9
"34276",48163,9
"34277",48163,6
"34278",48163,5
"34279",2532,4
"34280",2532,1
"34281",1304,3
"34282",30270,2
"34283",42297,4
"34284",22270,2
"34285",22270,0
"34286",22270,1
"34287",48276,2
"34288",48276,9
"34289",72934,8
"34290",24591,0
"34291",50117,5
"34292",50117,6
"34293",50117,6
"34294",4973,8
"34295",27120,2
"34296",27120,0
"34297",88683,5
"34298",57385,3
"34299",57385,8
"34300",57385,1
"34301",52008,7
"34302",52008,1
"34303",52008,8
"34304",74183,3
"34305",86199,4
"34306",86199,7
"34307",86199,9
"34308",8979,8
"34309",8979,4
"34310",8979,5
"34311",3059,5
"34312",67773,1
"34313",67773,6
"34314",67773,1
"34315",67773,9
"34316",67773,2
"34317",67773,4
"34318",28028,5
"34319",28028,7
"34320",28028,7
"34321",3671,0
"34322",76886,8
"34323",66195,8
"34324",66195,6
"34325",66195,2
"34326",65978,8
"34327",65978,0
"34328",81576,3
"34329",81576,2
"34330",81576,8
"34331",102509,3
"34332",11783,4
"34333",45849,3
"34334",40657,4
"34335",48313,8
"34336",16202,0
"34337",16202,1
"34338",89395,5
"34339",89395,1
"34340",88212,7
"34341",93611,8
"34342",21074,2
"34343",97609,6
"34344",59088,6
"34345",25903,3
"34346",14517,4
"34347",65199,3
"34348",81725,6
"34349",81725,8
"34350",81725,8
"34351",81725,4
"34352",81725,0
"34353",16379,1
"34354",16379,8
"34355",16379,5
"34356",10810,1
"34357",21084,8
"34358",21084,7
"34359",43660,5
"34360",43660,0
"34361",6396,9
"34362",560,2
"34363",560,7
"34364",71824,2
"34365",97262,0
"34366",41792,3
"34367",57009,8
"34368",7809,6
"34369",7809,4
"34370",27316,0
"34371",62772,2
"34372",62772,1
"34373",62772,8
"34374",62772,4
"34375",62772,3
"34376",24494,5
"34377",24494,1
"34378",25129,2
"34379",25129,1
"34380",25129,0
"34381",101723,6
"34382",32585,4
"34383",44986,7
"34384",31858,2
"34385",87258,8
"34386",87258,6
"34387",28970,3
"34388",28970,6
"34389",95688,8
"34390",42716,4
"34391",69320,7
"34392",93940,2
"34393",93940,1
"34394",93940,5
"34395",93940,9
"34396",145,4
"34397",76361,3
"34398",56308,4
"34399",56308,8
"34400",22069,9
"34401",19758,3
"34402",19758,8
"34403",12057,5
"34404",12057,9
"34405",71357,6
"34406",71357,5
"34407",54067,8
"34408",65023,7
"34409",77463,2
"34410",77463,6
"34411",56779,1
"34412",56779,8
"34413",56779,6
"34414",86829,1
"34415",7475,0
"34416",17967,7
"34417",24730,8
"34418",90810,9
"34419",74365,6
"34420",74365,9
"34421",74365,0
"34422",32829,1
"34423",39574,4
"34424",39574,4
"34425",39574,0
"34426",53037,1
"34427",53037,0
"34428",53037,9
"34429",53037,2
"34430",70492,5
"34431",94035,8
"34432",94035,6
"34433",10557,7
"34434",96735,0
"34435",82622,6
"34436",82622,5
"34437",86616,3
"34438",16290,2
"34439",45861,8
"34440",49067,5
"34441",83157,2
"34442",98511,9
"34443",98618,2
"34444",98618,6
"34445",88623,9
"34446",87970,6
"34447",85979,0
"34448",60728,9
"34449",64954,1
"34450",64954,8
"34451",19512,3
"34452",71757,9
"34453",27002,8
"34454",27002,1
"34455",68047,8
"34456",68047,8
"34457",13611,0
"34458",96775,7
"34459",1896,7
"34460",1896,5
"34461",88749,3
"34462",77604,6
"34463",4380,9
"34464",35887,1
"34465",35887,3
"34466",35887,3
"34467",35887,2
"34468",45699,7
"34469",45699,2
"34470",45699,5
"34471",50576,5
"34472",50576,4
"34473",96629,8
"34474",44254,4
"34475",44254,3
"34476",44254,3
"34477",44254,7
"34478",44254,2
"34479",95060,3
"34480",45111,7
"34481",92954,6
"34482",81414,2
"34483",81414,3
"34484",34194,2
"34485",34194,2
"34486",94663,5
"34487",31966,6
"34488",31966,2
"34489",57178,4
"34490",22552,1
"34491",71523,1
"34492",71101,2
"34493",71101,0
"34494",90204,0
"34495",90204,6
"34496",90204,5
"34497",90204,7
"34498",45823,2
"34499",1851,1
"34500",26282,5
"34501",28088,6
"34502",55315,4
"34503",26851,4
"34504",15404,9
"34505",15404,4
"34506",16560,0
"34507",28091,0
"34508",28091,3
"34509",28091,6
"34510",83376,7
"34511",10420,3
"34512",10420,1
"34513",80692,9
"34514",47805,4
"34515",73003,2
"34516",73003,7
"34517",73003,3
"34518",73003,4
"34519",73003,9
"34520",78319,7
"34521",25181,2
"34522",55694,8
"34523",41153,0
"34524",81945,3
"34525",81945,5
"34526",78346,2
"34527",30194,1
"34528",12981,6
"34529",12981,0
"34530",12981,8
"34531",12981,0
"34532",63506,9
"34533",63506,3
"34534",8315,1
"34535",84885,3
"34536",97756,9
"34537",20983,9
"34538",92655,9
"34539",92655,3
"34540",92655,6
"34541",93893,4
"34542",6654,8
"34543",32192,9
"34544",42139,5
"34545",51209,3
"34546",51209,3
"34547",63064,0
"34548",26180,1
"34549",95307,1
"34550",34538,9
"34551",13507,1
"34552",13507,9
"34553",13507,9
"34554",13507,8
"34555",43023,7
"34556",71642,8
"34557",71642,3
"34558",69426,9
"34559",69426,4
"34560",12609,2
"34561",98841,4
"34562",31647,7
"34563",31647,8
"34564",71899,3
"34565",93830,6
"34566",55902,8
"34567",55902,0
"34568",14378,2
"34569",86631,8
"34570",86631,1
"34571",98831,7
"34572",75635,4
"34573",75635,0
"34574",75635,7
"34575",75635,2
"34576",75635,9
"34577",70040,7
"34578",59643,1
"34579",101056,4
"34580",98907,1
"34581",9964,8
"34582",96594,2
"34583",38646,7
"34584",45217,8
"34585",72257,1
"34586",93357,5
"34587",93357,9
"34588",93357,4
"34589",93357,8
"34590",72860,8
"34591",67974,2
"34592",67974,2
"34593",84535,3
"34594",84535,9
"34595",84535,8
"34596",84535,7
"34597",84535,0
"34598",84793,6
"34599",84793,0
"34600",84793,2
"34601",84793,0
"34602",84793,2
"34603",56670,9
"34604",41953,4
"34605",41953,5
"34606",41953,5
"34607",41953,8
"34608",24807,4
"34609",37581,1
"34610",37581,2
"34611",44620,0
"34612",11802,7
"34613",11802,0
"34614",72509,2
"34615",64351,8
"34616",33346,1
"34617",33346,7
"34618",33346,7
"34619",33346,9
"34620",33346,9
"34621",1265,5
"34622",1265,3
"34623",1265,5
"34624",1265,0
"34625",1265,1
"34626",2843,1
"34627",59827,0
"34628",59827,9
"34629",98340,2
"34630",98340,4
"34631",98340,7
"34632",27674,9
"34633",97393,7
"34634",58585,1
"34635",7366,2
"34636",7366,8
"34637",18183,4
"34638",72266,3
"34639",13830,2
"34640",22366,5
"34641",98078,7
"34642",81803,2
"34643",81803,9
"34644",43315,8
"34645",41482,3
"34646",39128,5
"34647",56217,6
"34648",56217,4
"34649",15469,3
"34650",53098,0
"34651",53098,4
"34652",59316,0
"34653",20583,3
"34654",20583,2
"34655",87454,6
"34656",81475,0
"34657",81475,9
"34658",28489,9
"34659",28489,3
"34660",28489,8
"34661",573,1
"34662",573,9
"34663",573,7
"34664",80474,2
"34665",80474,0
"34666",31212,1
"34667",80478,6
"34668",68831,7
"34669",85685,1
"34670",65693,4
"34671",65693,3
"34672",65693,1
"34673",85199,5
"34674",94644,3
"34675",94644,9
"34676",94644,4
"34677",94644,8
"34678",99763,3
"34679",62098,4
"34680",68141,2
"34681",68141,4
"34682",68141,7
"34683",44324,9
"34684",37032,4
"34685",48379,0
"34686",54094,0
"34687",54094,9
"34688",54094,7
"34689",78489,5
"34690",83435,7
"34691",47512,3
"34692",25274,2
"34693",52079,6
"34694",52079,4
"34695",52079,6
"34696",75439,9
"34697",75439,7
"34698",75439,8
"34699",75439,7
"34700",50649,9
"34701",70990,8
"34702",31497,9
"34703",88072,0
"34704",49707,1
"34705",84976,1
"34706",84976,7
"34707",100225,0
"34708",94784,5
"34709",9063,4
"34710",80735,6
"34711",67045,4
"34712",67045,5
"34713",67045,1
"34714",59052,6
"34715",59095,1
"34716",59095,9
"34717",59095,5
"34718",73889,4
"34719",22135,8
"34720",22135,3
"34721",22135,0
"34722",22135,1
"34723",22135,9
"34724",31702,2
"34725",65975,8
"34726",65975,2
"34727",50732,7
"34728",50732,7
"34729",50732,0
"34730",37753,7
"34731",85006,1
"34732",71290,3
"34733",64244,3
"34734",70307,5
"34735",70307,0
"34736",34606,9
"34737",34606,2
"34738",34606,3
"34739",34606,4
"34740",34606,0
"34741",52038,6
"34742",63860,0
"34743",62179,3
"34744",62179,8
"34745",84474,0
"34746",84474,7
"34747",168,5
"34748",83989,4
"34749",83989,1
"34750",83989,0
"34751",71114,5
"34752",71114,7
"34753",56384,4
"34754",101843,9
"34755",83945,1
"34756",31208,3
"34757",17817,3
"34758",40266,6
"34759",68149,6
"34760",68149,0
"34761",62926,0
"34762",62926,8
"34763",62926,6
"34764",66316,1
"34765",90784,4
"34766",41052,1
"34767",73205,7
"34768",37877,1
"34769",59486,7
"34770",59486,7
"34771",8524,1
"34772",8524,6
"34773",62420,2
"34774",35135,4
"34775",65954,7
"34776",61393,0
"34777",76121,5
"34778",55767,3
"34779",96738,0
"34780",38690,4
"34781",38690,3
"34782",63319,4
"34783",78074,9
"34784",79150,7
"34785",35591,5
"34786",7515,1
"34787",98768,3
"34788",76412,8
"34789",52196,5
"34790",52196,4
"34791",41400,2
"34792",64933,7
"34793",90449,9
"34794",90449,2
"34795",47495,4
"34796",16781,8
"34797",16781,8
"34798",28520,9
"34799",19620,6
"34800",63502,0
"34801",63502,2
"34802",63502,6
"34803",63502,5
"34804",43587,1
"34805",43587,8
"34806",43587,3
"34807",28183,6
"34808",28183,7
"34809",28183,1
"34810",88245,2
"34811",38211,9
"34812",38211,0
"34813",57684,5
"34814",57684,1
"34815",26133,2
"34816",39421,7
"34817",39421,1
"34818",39421,2
"34819",51452,7
"34820",82240,3
"34821",82240,7
"34822",101643,6
"34823",10141,5
"34824",10141,3
"34825",67907,9
"34826",28258,0
"34827",28258,5
"34828",28258,5
"34829",28258,0
"34830",85223,5
"34831",42277,7
"34832",4800,1
"34833",4800,2
"34834",4800,5
"34835",4800,8
"34836",70232,3
"34837",5783,4
"34838",18172,3
"34839",18172,8
"34840",43756,8
"34841",3555,6
"34842",3555,2
"34843",52854,2
"34844",52854,4
"34845",68646,9
"34846",50507,4
"34847",32687,8
"34848",48807,4
"34849",48807,0
"34850",48807,2
"34851",78879,2
"34852",43097,3
"34853",47142,0
"34854",2525,2
"34855",87098,2
"34856",60016,1
"34857",60016,9
"34858",96882,2
"34859",47472,8
"34860",13411,9
"34861",89535,6
"34862",36874,5
"34863",55979,8
"34864",25394,5
"34865",25394,4
"34866",25394,0
"34867",27282,9
"34868",55347,9
"34869",55347,1
"34870",79991,5
"34871",79991,3
"34872",79991,9
"34873",79991,6
"34874",37768,6
"34875",37768,9
"34876",93882,5
"34877",47470,5
"34878",91237,2
"34879",50612,7
"34880",35136,4
"34881",49356,4
"34882",5935,8
"34883",87286,5
"34884",79611,8
"34885",58158,6
"34886",79979,2
"34887",47043,4
"34888",47043,5
"34889",47043,0
"34890",66391,4
"34891",48653,4
"34892",48653,7
"34893",48653,3
"34894",48653,1
"34895",48653,3
"34896",48653,0
"34897",26573,2
"34898",26352,0
"34899",19368,3
"34900",52974,5
"34901",52974,3
"34902",19134,1
"34903",19134,6
"34904",19134,4
"34905",19134,9
"34906",62607,4
"34907",18599,8
"34908",18599,2
"34909",1376,5
"34910",40907,8
"34911",101317,7
"34912",16800,4
"34913",16800,1
"34914",7347,3
"34915",57377,8
"34916",36227,8
"34917",51689,9
"34918",51689,0
"34919",88698,6
"34920",308,7
"34921",23458,1
"34922",85390,1
"34923",46775,5
"34924",45007,3
"34925",8019,2
"34926",68335,2
"34927",62046,3
"34928",62046,4
"34929",68686,7
"34930",26111,4
"34931",22098,2
"34932",68164,8
"34933",68164,0
"34934",68164,8
"34935",27364,3
"34936",27364,6
"34937",27364,9
"34938",27364,0
"34939",54974,7
"34940",54974,7
"34941",100381,1
"34942",100381,0
"34943",10326,5
"34944",10326,6
"34945",9375,4
"34946",9375,0
"34947",23475,0
"34948",77497,8
"34949",77497,6
"34950",52733,8
"34951",52733,8
"34952",52733,4
"34953",26163,4
"34954",3282,9
"34955",3282,6
"34956",3282,4
"34957",63729,8
"34958",63729,6
"34959",63729,9
"34960",63729,5
"34961",41730,2
"34962",73656,8
"34963",61031,5
"34964",61031,5
"34965",61031,8
"34966",61031,2
"34967",22440,6
"34968",22440,1
"34969",64567,7
"34970",99228,9
"34971",3884,9
"34972",89844,4
"34973",21495,1
"34974",88420,7
"34975",33685,2
"34976",33685,4
"34977",99420,5
"34978",85497,8
"34979",85497,4
"34980",78447,7
"34981",68725,8
"34982",58758,6
"34983",86919,2
"34984",86919,8
"34985",90676,6
"34986",2884,1
"34987",31481,4
"34988",31481,6
"34989",18537,0
"34990",18537,6
"34991",64622,9
"34992",64622,2
"34993",64622,9
"34994",45926,3
"34995",45926,9
"34996",8036,1
"34997",72192,5
"34998",72192,8
"34999",46386,6
"35000",19556,7
"35001",95799,2
"35002",95799,1
"35003",31251,9
"35004",31251,9
"35005",31251,5
"35006",31251,2
"35007",31251,7
"35008",42512,4
"35009",90774,9
"35010",97115,0
"35011",91960,1
"35012",87532,7
"35013",6570,2
"35014",62692,1
"35015",83889,0
"35016",8479,9
"35017",8479,6
"35018",22812,5
"35019",1119,2
"35020",50632,6
"35021",31992,0
"35022",31992,5
"35023",86214,6
"35024",86214,1
"35025",86214,7
"35026",34654,8
"35027",75824,5
"35028",34866,4
"35029",34866,3
"35030",34866,3
"35031",64342,7
"35032",64342,1
"35033",68938,9
"35034",61200,3
"35035",41494,3
"35036",5322,8
"35037",91184,5
"35038",91184,9
"35039",91184,0
"35040",90749,3
"35041",23165,8
"35042",23165,9
"35043",23165,3
"35044",87975,2
"35045",10541,0
"35046",60100,9
"35047",60100,5
"35048",60100,5
"35049",60100,6
"35050",76047,3
"35051",49296,5
"35052",85439,5
"35053",26677,6
"35054",26677,7
"35055",26677,3
"35056",26677,2
"35057",26677,6
"35058",85538,0
"35059",85538,0
"35060",72875,0
"35061",101358,3
"35062",39684,9
"35063",79726,7
"35064",12521,7
"35065",31358,1
"35066",91956,5
"35067",37445,5
"35068",18737,7
"35069",18737,7
"35070",18737,1
"35071",101791,3
"35072",4238,7
"35073",65148,3
"35074",99602,4
"35075",19786,7
"35076",19786,9
"35077",19786,6
"35078",19786,9
"35079",99511,5
"35080",3421,4
"35081",3421,3
"35082",101844,1
"35083",35497,4
"35084",70614,1
"35085",88556,1
"35086",88556,9
"35087",2225,8
"35088",80188,9
"35089",80188,1
"35090",78978,5
"35091",84046,7
"35092",17092,7
"35093",80020,1
"35094",7272,1
"35095",91747,0
"35096",91747,3
"35097",91747,6
"35098",14366,3
"35099",13422,3
"35100",76166,4
"35101",18776,4
"35102",85144,7
"35103",29412,2
"35104",29412,8
"35105",42116,9
"35106",42116,7
"35107",96055,0
"35108",92596,9
"35109",32701,7
"35110",35592,8
"35111",66975,3
"35112",66975,7
"35113",28891,3
"35114",28891,1
"35115",28891,2
"35116",28891,9
"35117",62475,2
"35118",62475,8
"35119",62475,8
"35120",62475,7
"35121",62475,6
"35122",101566,6
"35123",39819,6
"35124",39819,0
"35125",34900,4
"35126",88932,0
"35127",43774,9
"35128",82065,1
"35129",98515,0
"35130",98515,8
"35131",90157,0
"35132",90157,3
"35133",24868,7
"35134",71242,3
"35135",71242,0
"35136",71242,9
"35137",71242,9
"35138",64752,2
"35139",55304,4
"35140",89866,9
"35141",485,5
"35142",12562,7
"35143",12562,9
"35144",90623,5
"35145",90623,2
"35146",90623,7
"35147",90623,6
"35148",50812,4
"35149",50812,8
"35150",50812,0
"35151",50812,7
"35152",42520,5
"35153",95229,0
"35154",18343,4
"35155",58877,2
"35156",58877,7
"35157",58877,9
"35158",58877,4
"35159",54423,5
"35160",54423,0
"35161",54423,6
"35162",54423,2
"35163",48344,6
"35164",22642,9
"35165",22642,6
"35166",62025,2
"35167",62025,2
"35168",55586,5
"35169",49539,4
"35170",77894,4
"35171",12703,6
"35172",12703,7
"35173",81439,6
"35174",7665,0
"35175",51996,4
"35176",51996,2
"35177",51466,6
"35178",51466,9
"35179",26587,2
"35180",60317,6
"35181",55682,3
"35182",91017,7
"35183",86149,7
"35184",86149,9
"35185",86149,2
"35186",86149,6
"35187",86149,7
"35188",86149,9
"35189",36665,8
"35190",36665,3
"35191",36665,1
"35192",13900,2
"35193",96514,6
"35194",65020,7
"35195",65020,0
"35196",72033,0
"35197",60530,4
"35198",59860,5
"35199",59860,2
"35200",55672,3
"35201",59380,8
"35202",59380,9
"35203",80532,3
"35204",80532,7
"35205",87410,6
"35206",49835,2
"35207",90323,9
"35208",90323,3
"35209",18070,6
"35210",100142,5
"35211",100142,7
"35212",22278,6
"35213",78904,3
"35214",45829,6
"35215",27977,4
"35216",27977,5
"35217",35170,3
"35218",32574,1
"35219",54366,9
"35220",88718,7
"35221",26246,2
"35222",80927,3
"35223",80927,4
"35224",38462,8
"35225",38462,3
"35226",87651,6
"35227",92273,0
"35228",92166,5
"35229",25177,4
"35230",25177,5
"35231",33591,1
"35232",84159,7
"35233",25003,1
"35234",47981,8
"35235",50781,4
"35236",66455,7
"35237",47608,0
"35238",47608,2
"35239",51887,5
"35240",51887,9
"35241",7102,0
"35242",87477,4
"35243",87477,1
"35244",817,2
"35245",817,4
"35246",92675,7
"35247",92675,9
"35248",54917,3
"35249",583,0
"35250",98770,2
"35251",98770,6
"35252",54797,6
"35253",7237,8
"35254",45910,6
"35255",58842,7
"35256",58842,3
"35257",58842,5
"35258",32216,6
"35259",32216,5
"35260",18757,8
"35261",60504,9
"35262",97673,2
"35263",97673,3
"35264",97673,2
"35265",97673,3
"35266",56661,1
"35267",52167,0
"35268",52167,1
"35269",40243,0
"35270",40243,3
"35271",40243,8
"35272",72171,2
"35273",72171,9
"35274",24839,7
"35275",98811,9
"35276",38219,7
"35277",33394,6
"35278",33394,2
"35279",66546,8
"35280",66546,7
"35281",30021,9
"35282",30021,2
"35283",30021,9
"35284",84237,9
"35285",88364,5
"35286",72868,8
"35287",68163,5
"35288",35696,5
"35289",35696,4
"35290",35696,9
"35291",37339,7
"35292",101086,4
"35293",31073,6
"35294",36984,9
"35295",97496,5
"35296",97496,1
"35297",97496,2
"35298",54785,3
"35299",60495,1
"35300",67954,1
"35301",102233,1
"35302",68775,4
"35303",13720,6
"35304",34461,2
"35305",22607,1
"35306",92140,6
"35307",53806,0
"35308",58897,7
"35309",58897,0
"35310",58897,8
"35311",66153,5
"35312",30581,7
"35313",30581,6
"35314",30581,8
"35315",2926,5
"35316",43824,3
"35317",43824,8
"35318",87719,8
"35319",58747,5
"35320",58747,4
"35321",45922,3
"35322",13351,5
"35323",6039,7
"35324",9223,2
"35325",9223,4
"35326",9223,4
"35327",96761,7
"35328",96761,4
"35329",71019,4
"35330",27105,5
"35331",27105,6
"35332",27105,0
"35333",48791,6
"35334",2481,2
"35335",2481,0
"35336",2481,9
"35337",92114,5
"35338",92114,9
"35339",48919,4
"35340",48919,1
"35341",48919,8
"35342",12909,8
"35343",12909,4
"35344",64193,0
"35345",64193,6
"35346",98266,4
"35347",37007,2
"35348",20471,8
"35349",27643,6
"35350",37670,6
"35351",37670,7
"35352",10160,7
"35353",67514,2
"35354",67514,1
"35355",21578,7
"35356",12185,0
"35357",12185,9
"35358",12185,8
"35359",6092,1
"35360",6092,9
"35361",97374,8
"35362",3923,1
"35363",44192,5
"35364",30159,2
"35365",100117,7
"35366",68240,7
"35367",19912,2
"35368",98423,8
"35369",48454,2
"35370",48454,6
"35371",98858,3
"35372",99539,1
"35373",46292,6
"35374",46292,3
"35375",46292,2
"35376",33324,4
"35377",79249,1
"35378",100550,0
"35379",99149,2
"35380",99149,5
"35381",6049,8
"35382",37834,1
"35383",2385,2
"35384",32187,1
"35385",32187,8
"35386",32187,9
"35387",74642,0
"35388",49474,0
"35389",49474,6
"35390",4915,7
"35391",4042,8
"35392",4042,9
"35393",4042,0
"35394",4042,2
"35395",85307,2
"35396",42580,5
"35397",39709,8
"35398",47928,8
"35399",47928,7
"35400",47928,1
"35401",55431,1
"35402",3755,4
"35403",61852,2
"35404",63130,5
"35405",59754,0
"35406",60268,2
"35407",13384,8
"35408",34747,7
"35409",34747,3
"35410",42891,6
"35411",42891,7
"35412",8835,7
"35413",463,1
"35414",48227,4
"35415",84263,1
"35416",92036,7
"35417",92036,3
"35418",92036,5
"35419",70273,5
"35420",70273,7
"35421",70273,5
"35422",55754,1
"35423",82020,7
"35424",90652,3
"35425",69355,9
"35426",63838,4
"35427",33656,4
"35428",25302,5
"35429",22507,0
"35430",22507,8
"35431",102466,5
"35432",86776,2
"35433",72061,9
"35434",31742,7
"35435",31742,4
"35436",31742,3
"35437",3354,8
"35438",3354,9
"35439",3354,0
"35440",3354,8
"35441",3354,4
"35442",89267,8
"35443",89267,9
"35444",89267,0
"35445",89267,2
"35446",4712,1
"35447",79451,4
"35448",79451,2
"35449",38960,1
"35450",80690,7
"35451",6923,7
"35452",45470,0
"35453",95844,5
"35454",54344,0
"35455",85997,8
"35456",85997,6
"35457",85997,9
"35458",85997,5
"35459",69259,4
"35460",12776,4
"35461",68294,4
"35462",37526,4
"35463",12177,8
"35464",102045,6
"35465",65512,4
"35466",65512,0
"35467",65512,3
"35468",65512,6
"35469",60292,4
"35470",25939,0
"35471",25939,6
"35472",25939,0
"35473",9005,8
"35474",9005,2
"35475",9005,5
"35476",9005,0
"35477",9005,0
"35478",9005,5
"35479",94990,6
"35480",94990,1
"35481",73411,7
"35482",47458,1
"35483",77133,4
"35484",91390,8
"35485",91390,4
"35486",6495,7
"35487",101589,9
"35488",42025,7
"35489",42025,6
"35490",37090,0
"35491",24500,1
"35492",83931,0
"35493",48103,4
"35494",1640,2
"35495",76531,3
"35496",27061,7
"35497",71013,7
"35498",43973,1
"35499",90138,4
"35500",90138,8
"35501",94653,9
"35502",94653,8
"35503",58603,5
"35504",58603,9
"35505",37195,9
"35506",47274,2
"35507",14877,3
"35508",88259,0
"35509",20840,3
"35510",12497,7
"35511",45781,7
"35512",45781,8
"35513",45781,1
"35514",45781,3
"35515",46962,2
"35516",46962,9
"35517",46962,8
"35518",86426,3
"35519",86426,3
"35520",5064,8
"35521",91532,2
"35522",91532,8
"35523",53987,7
"35524",12613,1
